Epoch,Loss,Avg_Error_Pounds
736,0.10094204183007988,8.13903140586474
737,0.10094238951322974,8.139176108864783
738,0.10094792753256047,8.139282390784746
739,0.10094696444864648,8.139382374133959
740,0.10094656396019676,8.13925703761151
741,0.10094611903792314,8.139320057981735
742,0.1009400953089947,8.139067143268571
743,0.10094747042181247,8.139367436735261
744,0.10094785580734042,8.13930289509138
745,0.10094848638781283,8.13936347565491
746,0.10094767851311241,8.139256764092988
747,0.10094677756258537,8.139373998259597
748,0.10094679521559789,8.139264907942195
749,0.10094127376718806,8.139168870925062
750,0.10094497084668971,8.139274283042996
751,0.10094836040123396,8.139291596342868
752,0.10094665192988343,8.139232943543007
753,0.1009456097006288,8.139163009843047
754,0.10094596262362322,8.139209696591882
755,0.10094580305261902,8.139333629565861
756,0.10094614464887211,8.139215055562785
757,0.10094788718101616,8.139405548319939
758,0.10094654186135102,8.139313482605038
759,0.10094658322251042,8.13936173498434
760,0.10094718090290435,8.139287863527041
761,0.10094208095850417,8.13920939961722
762,0.10094538665654455,8.139267866459289
763,0.1009474765605238,8.139268398358793
764,0.10094624258234833,8.139344749822621
765,0.1009475905888519,8.139302437184359
766,0.10094425824924597,8.139201957016281
767,0.10094167635282292,8.139170066225155
768,0.10094592139747705,8.139174393172338
769,0.10094620349292403,8.139219343280795
770,0.10094564436691271,8.139295000279603
771,0.10094661314291972,8.139269649249245
772,0.10094617527649659,8.13922461110752
773,0.10094626109602269,8.139353704949588
774,0.10093962349123733,8.139150535275155
775,0.10094275087052827,8.139276071767778
776,0.10093916961143334,8.139154580972878
777,0.10093651208072445,8.139002715428367
778,0.10093795166185345,8.139089602117568
779,0.10093839744472162,8.139092189405607
780,0.10094316423033084,8.139199450552432
781,0.10094010238165554,8.13908003168803
782,0.10094029840248588,8.139199974997048
783,0.10094635323849871,8.139291898727986
784,0.10094777726047963,8.139272288637093
785,0.10094148300813552,8.139190142713145
786,0.10094125201828183,8.139166698385285
787,0.10094041684467091,8.139206323971143
788,0.10094226918974335,8.139198053000772
789,0.10094177597482856,8.13915430891738
790,0.10094642498440853,8.139317254598058
791,0.10094796715108,8.139317114617848
792,0.10094197686825626,8.139197432057886
793,0.10094213694688352,8.139201594527666
794,0.10094603847778427,8.1392696971364
795,0.10094214704787428,8.139197297864332
796,0.10094623394758637,8.139242307923112
797,0.10094789954200353,8.139309210209698
798,0.10094594829599751,8.139264897516941
799,0.1009474523250799,8.139295956032553
800,0.10094640686922028,8.139362547857818
801,0.10094424216526611,8.139256747129153
802,0.10094761646616981,8.139398113014677
803,0.10094342884317588,8.139195123654952
804,0.10094588088768137,8.139208713568728
805,0.10094094264992214,8.13915081632942
806,0.1009476809801885,8.139326816421777
807,0.10094532399618113,8.139193939835216
808,0.10094567273464836,8.139186721017824
809,0.100942473404382,8.139249739326683
810,0.1009448188863995,8.139296481975878
811,0.10094166989808065,8.139012998273568
812,0.10094636021318672,8.13928034427235
813,0.10094575258988253,8.139212069089423
814,0.100942349193625,8.139195547223967
815,0.10094662588910912,8.139285945632423
816,0.10094239666424827,8.13921471229616
817,0.10094837249020835,8.139382269377421
818,0.1009480586775214,8.139290837011467
819,0.10094672512352879,8.139385553536982
820,0.10094603061922183,8.139347726635167
821,0.10094756954863222,8.139376996678342
822,0.10094657130517691,8.13924421761346
823,0.10094634386380176,8.139352101184276
824,0.10094568516395291,8.139179128234279
825,0.10094646207228082,8.139238223147316
826,0.1009424400618106,8.139204015879177
827,0.10094228136797911,8.139271568363647
828,0.1009445988800652,8.139343989269783
829,0.10093859691278387,8.139106825635908
830,0.1009451771523777,8.139237399087978
831,0.10093997147755086,8.139106682948682
832,0.1009407246168896,8.13923385987814
833,0.1009419131657889,8.139191760955995
834,0.1009423742364016,8.139150935645306
835,0.10094290715160253,8.139274636616893
836,0.10093874137278078,8.139138970787709
837,0.10094297495538115,8.139185251757443
838,0.10094581492531003,8.139199656809028
839,0.10094149410741067,8.139202962977473
840,0.1009395305375374,8.139188416709182
841,0.10094221911003977,8.139242321691006
842,0.10093830395552596,8.139118886682345
843,0.10094306494303316,8.139208039185508
844,0.10094098449496205,8.139149395568811
845,0.10093893240691508,8.139207519862467
846,0.10094106117500652,8.139162109241122
847,0.10094169145069966,8.139166224266823
848,0.10094126862658795,8.139184256493907
849,0.1009427758411133,8.13926227701842
850,0.10093803891027453,8.139075709725466
851,0.1009447746626943,8.13928681331769
852,0.10094229136456004,8.139036288538925
853,0.10094219070641913,8.139176888587428
854,0.10094208061240553,8.139267842178567
855,0.1009453483030847,8.139347738148107
856,0.10093788593727088,8.139032441852693
857,0.10094035095476624,8.139235931237572
858,0.10094139648234426,8.139166113170822
859,0.10094640378648762,8.13932535206381
860,0.10094106362796006,8.13915650191266
861,0.10094642917299215,8.139355478688339
862,0.10094801552318251,8.139393352008229
863,0.10094785474369738,8.139355277490894
864,0.10094771621506562,8.139400741536493
865,0.10094740285115045,8.139351487040464
866,0.10094725815252363,8.139388951919162
867,0.10094717062179451,8.139332836586531
868,0.10094175761269464,8.139296732822515
869,0.1009392174436636,8.139054981905714
870,0.10094312889087352,8.139288657085181
871,0.10093882676852012,8.139116443341008
872,0.10093758072320562,8.139115281005449
873,0.10093655001176915,8.139059468477994
874,0.10094275817054826,8.139216577830352
875,0.10094078269979802,8.139151524439372
876,0.10094625816768832,8.139356846777808
877,0.10094173084051705,8.139181516640493
878,0.10094715949724802,8.1393833253618
879,0.10094619959644172,8.139229368868671
880,0.10094106940813061,8.139176998841116
881,0.1009388213851048,8.139173801050966
882,0.10094699839490402,8.139386065256893
883,0.10094609182513709,8.13921904458154
884,0.10094198515975318,8.139221260872134
885,0.10094656032260521,8.139235107884462
886,0.10094159119261764,8.139198293086688
887,0.10094175405225035,8.139203936157623
888,0.10094600471438148,8.139340266448341
889,0.10094690674699003,8.139328890668978
890,0.10094566012620705,8.139197720369536
891,0.10094521425467046,8.139294593156984
892,0.10094193980076073,8.139210908168444
893,0.1009467855861518,8.139311970547704
894,0.10094840622757041,8.139394831992258
895,0.10094787037228195,8.13932322461194
896,0.10094790677156623,8.139377117235895
897,0.10094750934111983,8.139413050608278
898,0.1009474437890506,8.139367001804828
899,0.10094743831520779,8.139383022985678
900,0.10094501445390884,8.13932659870719
901,0.10094541755249878,8.139298828321959
902,0.10094250610624506,8.139239379643204
903,0.10094516825706229,8.139210876379254
904,0.10094628860617369,8.139328606096758
905,0.10094131757845068,8.139182988713298
906,0.10094498726761728,8.139164503592202
907,0.10094158102362503,8.139203830012192
908,0.10094481466508745,8.13930233826611
909,0.10094641869571892,8.139238355917854
910,0.10094594624960021,8.13938020120134
911,0.10094718912948379,8.139340512461185
912,0.10094304978469307,8.139193336714376
913,0.100946445080633,8.139386505821841
914,0.10094652612145064,8.139296640369961
915,0.10094094253647616,8.139185767132552
916,0.10094469047131806,8.139273686265124
917,0.1009467139625025,8.139270091405676
918,0.10093869110032391,8.139132289125905
919,0.10095119581077243,8.139559397687455
920,0.1009428428402645,8.13907237869003
921,0.1009463221461268,8.139283753917939
922,0.10094613131296251,8.139365215277907
923,0.10094450889192368,8.139295100606732
924,0.10094684339733652,8.139298128455584
925,0.10094513620563161,8.139189516968441
926,0.10094741905534176,8.139366148420182
927,0.10094229792128127,8.139221220298042
928,0.10094371818577268,8.13928394966039
929,0.1009455675800259,8.139168372433947
930,0.10094666272170523,8.139274366533195
931,0.10094670204506827,8.139264131983575
932,0.1009461717638122,8.139365821211506
933,0.10093980613204988,8.139118228542745
934,0.10094701085360186,8.13930365193272
935,0.10094755755450148,8.139365776203102
936,0.10094230014918175,8.139219981701455
937,0.10094385833010319,8.139265853848178
938,0.1009418766814947,8.139221872135929
939,0.1009441145310795,8.139272538706846
940,0.10094570973093836,8.139171980238308
941,0.10094605823669106,8.139264832607525
942,0.10094650971940707,8.139268227455638
943,0.10093994843620997,8.139174853225825
944,0.10094290622924437,8.139285455878122
945,0.10094419194963622,8.139179868148183
946,0.10094570230461479,8.139244530247982
947,0.10094603756995188,8.139257254579254
948,0.10094722775100733,8.13934648231114
949,0.10094633463578451,8.139358596157582
950,0.10094575179370016,8.139255028600017
951,0.10094577554809477,8.139343969563084
952,0.10094612439705379,8.139269921596885
953,0.10094603867816722,8.139389736258819
954,0.10094424499155129,8.139151739570632
955,0.10094476912107216,8.139159057403225
956,0.10094565909422834,8.13921591495496
957,0.10094677137113534,8.139283888271404
958,0.1009459161801894,8.139275292228854
959,0.10094588412011692,8.139385021864214
960,0.10094613122845592,8.139265958171517
961,0.10094695132486545,8.139423496635102
962,0.10093893307653602,8.139056017013388
963,0.100946301245751,8.139235378507587
964,0.10094662651399085,8.13928916313122
965,0.100946817298421,8.139407916299456
966,0.10094550928473664,8.139251331020755
967,0.10094593552827641,8.139360754535886
968,0.10094498675926641,8.139191708900023
969,0.10094076956024978,8.139180268766316
970,0.1009388810039333,8.139211473506153
971,0.10094128023743675,8.13918318655752
972,0.10094634738955396,8.139349771394034
973,0.10094607643122655,8.139259958034947
974,0.10094132221101283,8.13919523765839
975,0.10094469491305809,8.139309455330922
976,0.10094173203806825,8.139150018981654
977,0.10094663329462698,8.139296352062896
978,0.10094578860189264,8.13936999104576
979,0.10094593943541427,8.13925177890314
980,0.10094570056746822,8.139374672123482
981,0.10094192724812343,8.13922282525539
982,0.10094767642597886,8.139369908322223
983,0.1009463708077953,8.139339729459024
984,0.10094097104097352,8.139213127142337
985,0.10093830744994045,8.139193638670724
986,0.10094110493104337,8.1391782180828
987,0.10093984856559109,8.139175908163079
988,0.10094057536267548,8.13909510569803
989,0.10094103047285398,8.139122718414441
990,0.10094669693757523,8.139222451476655
991,0.10094655380482336,8.139230633801686
992,0.10094685092545387,8.139395559296794
993,0.10094503686952956,8.139190476294093
994,0.10094661412560234,8.139276068069487
995,0.10094077043123824,8.13921522258864
996,0.1009408447283846,8.139209743060428
997,0.10094527771324806,8.139279037225279
998,0.10094736047031037,8.139304543611827
999,0.1009463542616594,8.139362242170776
1000,0.10094475517265375,8.139282463071137
